problem,method,seed,iterations,final_objective,best_objective,final_primal,final_dual,final_rho,rho_changes,final_status,deploy_loss,continuous_loss,teacher_weight_rel_error,rho0,base_method,wall_time_sec,deploy_rel_error,weight_rel_error,bits,num_blocks,rho_min,rho_max
tanh_qat_nonconvex,online_ogd_rho0_0.01,2,100,0.37262820651746076,0.37262820651746076,0.4203084761675939,0.43123358537385004,0.579411300086489,91,running,0.37309424972730626,0.37182962257329083,1.0350545029696243,0.01,online_ogd,0.36660790001042187,,,,,,
tanh_qat_nonconvex,online_ogd_task_aware_rho0_0.01,2,100,0.3628159880566094,0.3628159880566094,0.41571974638912945,0.3658901514590343,0.520994996244994,100,running,0.363315546401149,0.3620164675023485,1.0376400505103975,0.01,online_ogd_task_aware,0.38076899998122826,,,,,,
tanh_qat_nonconvex,online_ogd_task_feasibility_rho0_0.01,2,100,0.3783435773697884,0.3783435773697884,0.3824024738581622,0.708849679494368,1.066507221353741,99,running,0.3829206945284643,0.3775501947211592,1.033684259086006,0.01,online_ogd_task_feasibility,0.38646529999095947,,,,,,
tanh_qat_nonconvex,online_ogd_rho0_0.1,2,100,0.38329444449298694,0.38329444449298694,0.39895566045162434,0.4217112562816628,0.5825482369196036,94,running,0.38883905972886623,0.3825105681758507,1.0269574236698464,0.1,online_ogd,0.31413079996127635,,,,,,
tanh_qat_nonconvex,online_ogd_task_aware_rho0_0.1,2,100,0.38952089943512025,0.38952089943512025,0.41038902742544237,0.46226141012483224,0.6250766120852683,100,running,0.3917749279769122,0.3887422132605245,1.0262756453329267,0.1,online_ogd_task_aware,0.5755070999730378,,,,,,
tanh_qat_nonconvex,online_ogd_task_feasibility_rho0_0.1,2,100,0.4118974877709796,0.4118974877709796,0.37775880438329773,0.7829986645033704,1.230858498862018,99,running,0.41517782606403103,0.4111101885004849,1.0348569262118053,0.1,online_ogd_task_feasibility,0.4651589000131935,,,,,,
tanh_qat_nonconvex,online_ogd_rho0_1,2,100,0.3859463013132251,0.3859463013132251,0.3382778066154865,0.34869325870987966,0.5916762859750462,97,running,0.3926848666924047,0.38515728420159007,1.0370701535092361,1.0,online_ogd,0.3782792999991216,,,,,,
tanh_qat_nonconvex,online_ogd_task_aware_rho0_1,2,100,0.3949709778548948,0.3949709778548948,0.30949996197409785,0.34707808424862896,0.6696598581915038,100,running,0.39894748770307836,0.39417744798167736,1.0406583166085,1.0,online_ogd_task_aware,0.6675986000336707,,,,,,
tanh_qat_nonconvex,online_ogd_task_feasibility_rho0_1,2,100,0.4497461131128074,0.4497461131128074,0.20687993952678363,0.49730277473898576,1.4147070679596006,100,running,0.4528633540922362,0.44900209276608377,1.0473923581974276,1.0,online_ogd_task_feasibility,0.7501844000071287,,,,,,
tanh_qat_nonconvex,online_ogd_rho0_10,2,100,0.4092295639942019,0.4092295639942019,0.20605302797317554,0.20344957205066203,0.6043103227862368,95,running,0.4134070193002543,0.4084380046811736,1.045225453514628,10.0,online_ogd,0.6309121999656782,,,,,,
tanh_qat_nonconvex,online_ogd_task_aware_rho0_10,2,100,0.41682027261456456,0.41682027261456456,0.17999095129648018,0.19174146235742576,0.6214502040809788,99,running,0.417122647836043,0.41603191757383623,1.0433018257898197,10.0,online_ogd_task_aware,0.6418942000018433,,,,,,
tanh_qat_nonconvex,online_ogd_task_feasibility_rho0_10,2,100,0.4673563797023559,0.4673563797023559,0.05952220191545363,0.14779604920746653,1.3853147502237018,98,running,0.4664980742406312,0.4665219784687021,1.053117375027072,10.0,online_ogd_task_feasibility,0.8338195000542328,,,,,,
